user_id,item_id,user_idx,item_idx
114,135,113,132
846,474,844,465
276,200,275,197
76,806,75,788
747,320,745,316
144,527,143,518
342,246,341,243
694,495,692,486
536,28,535,27
616,937,615,910
867,483,865,474
471,172,470,169
907,869,905,846
934,501,932,492
942,1204,940,1162
798,254,796,251
748,209,746,206
928,1025,926,995
802,98,800,97
911,482,909,473
758,502,756,493
615,269,614,266
592,249,591,246
716,735,714,721
457,660,456,647
294,334,293,330
918,707,916,693
680,50,679,49
379,403,378,399
896,204,894,201
608,690,607,676
733,1011,731,981
698,127,696,124
210,651,209,638
178,232,177,229
897,443,895,434
908,525,906,516
916,181,914,178
572,286,571,283
804,742,802,728
269,371,268,367
903,523,901,514
648,684,647,670
551,82,550,81
698,613,696,600
567,199,566,196
688,877,686,854
73,129,72,126
892,274,890,271
763,60,761,59
833,134,831,131
776,95,774,94
919,25,917,24
670,519,669,510
711,218,709,215
436,144,435,141
864,715,862,701
930,300,928,297
765,847,763,828
454,302,453,299
852,1,850,0
840,202,838,199
918,1137,916,1102
909,261,907,258
605,1,604,0
869,276,867,273
399,1,398,0
844,432,842,427
932,1021,930,991
932,516,930,507
766,191,764,188
28,196,27,193
655,607,654,594
123,134,122,131
892,768,890,754
99,294,98,291
826,271,824,268
583,483,582,474
894,879,892,856
458,79,457,78
1,3,0,2
303,284,302,281
854,514,852,505
829,129,827,126
106,9,105,8
880,174,878,171
864,732,862,718
878,514,876,505
707,718,705,704
932,141,930,138
896,203,894,200
659,502,658,493
655,30,654,29
465,845,464,826
878,529,876,520
87,152,86,149
466,909,465,884
930,45,928,44
937,258,935,255
796,769,794,755
932,659,930,646
347,186,346,183
396,271,395,268
805,636,803,623
533,111,532,108
381,1060,380,1030
747,286,745,283
307,109,306,106
585,275,584,272
848,170,846,167
833,192,831,189
904,781,902,766
429,173,428,170
328,237,327,234
883,289,881,286
889,13,887,12
721,301,719,298
907,1221,905,1178
473,475,472,466
110,651,109,638
877,164,875,161
867,1039,865,1009
878,318,876,314
294,1,293,0
934,172,932,169
553,1194,552,1152
804,520,802,511
891,742,889,728
881,187,879,184
159,1152,158,1115
862,496,860,487
721,64,719,63
915,315,913,311
90,60,89,59
618,487,617,478
94,338,93,334
922,294,920,291
826,265,824,262
697,126,695,123
642,245,641,242
469,607,468,594
921,380,919,376
371,66,370,65
657,744,656,730
664,228,663,225
943,485,941,476
601,260,600,257
540,1011,539,981
936,117,934,114
805,998,803,968
747,498,745,489
646,1176,645,1135
211,117,210,114
932,196,930,193
937,408,935,404
843,561,841,551
889,87,887,86
746,597,744,586
758,746,756,732
922,22,920,21
645,955,644,928
350,603,349,590
875,56,873,55
835,234,833,231
861,740,859,726
820,333,818,329
49,789,48,772
670,222,669,219
704,98,702,97
663,300,662,297
886,127,884,124
303,631,302,618
517,748,516,734
907,689,905,675
167,86,166,85
888,274,886,271
928,266,926,263
747,479,745,470
823,89,821,88
393,1409,392,1306
763,135,761,132
167,137,166,134
862,174,860,171
586,53,585,52
41,969,40,941
798,174,796,171
347,546,346,536
315,673,314,660
13,837,12,818
711,403,709,399
693,632,691,619
927,417,925,413
707,57,705,56
506,1063,505,1033
667,487,666,478
887,125,885,122
389,274,388,271
553,50,552,49
864,118,862,115
617,611,616,598
936,1241,934,1196
301,226,300,223
899,111,897,108
535,197,534,194
654,83,653,82
49,99,48,98
608,59,607,58
650,206,649,203
522,168,521,165
41,173,40,170
878,88,876,87
92,212,91,209
870,95,868,94
533,117,532,114
806,856,804,836
178,69,177,68
592,975,591,947
918,25,916,24
694,100,692,99
924,701,922,687
264,234,263,231
831,144,829,141
899,663,897,650
885,143,883,140
521,127,520,124
624,235,623,232
643,55,642,54
301,288,300,285
354,292,353,289
851,92,849,91
608,288,607,285
548,291,547,288
747,582,745,572
804,982,802,953
941,257,939,254
916,697,914,683
573,654,572,641
204,269,203,266
416,1152,415,1115
896,234,894,231
758,181,756,178
931,909,929,884
327,268,326,265
44,318,43,314
504,503,503,494
259,748,258,734
82,483,81,474
393,310,392,307
826,39,824,38
670,245,669,242
904,288,902,285
937,286,935,283
919,98,917,97
234,165,233,162
224,402,223,398
267,188,266,185
864,174,862,171
731,28,729,27
807,102,805,101
791,306,789,303
267,135,266,132
866,347,864,343
868,426,866,421
577,318,576,314
825,291,823,288
59,116,58,113
831,479,829,470
586,241,585,238
840,215,838,212
807,1409,805,1306
749,326,747,322
747,64,745,63
864,655,862,642
475,327,474,323
846,174,844,171
863,344,861,340
836,210,834,207
683,347,682,343
780,498,778,489
484,4,483,3
921,196,919,193
934,135,932,132
846,234,844,231
847,1400,845,1299
936,325,934,321
840,204,838,201
715,31,713,30
897,323,895,319
934,65,932,64
502,328,501,324
504,505,503,496
653,69,652,68
886,544,884,535
880,200,878,197
312,1050,311,1020
648,164,647,161
128,117,127,114
670,195,669,192
716,228,714,225
804,55,802,54
709,5,707,4
932,30,930,29
643,492,642,483
648,386,647,382
7,12,6,11
21,330,20,326
474,485,473,476
650,132,649,129
453,202,452,199
940,294,938,291
872,300,870,297
168,181,167,178
109,1135,108,1100
622,24,621,23
863,1395,861,1294
881,193,879,190
291,943,290,916
663,315,662,311
719,215,717,212
603,50,602,49
680,137,679,134
802,879,800,856
682,895,681,872
901,378,899,374
881,64,879,63
354,45,353,44
717,147,715,144
412,169,411,166
894,248,892,245
846,602,844,589
407,162,406,159
551,218,550,215
823,206,821,203
804,69,802,68
668,993,667,963
749,393,747,389
815,523,813,514
677,288,676,285
838,713,836,699
326,493,325,484
931,286,929,283
761,125,759,122
660,747,659,733
91,333,90,329
715,195,713,192
923,100,921,99
838,494,836,485
889,257,887,254
892,435,890,430
346,566,345,556
862,97,860,96
798,265,796,262
523,408,522,404
514,474,513,465
943,42,941,41
504,973,503,945
610,673,609,660
601,475,600,466
894,339,892,335
504,735,503,721
807,68,805,67
406,671,405,658
847,98,845,97
297,751,296,737
283,173,282,170
770,936,768,909
798,878,796,855
64,389,63,385
526,127,525,124
543,195,542,192
504,200,503,197
709,182,707,179
922,99,920,98
554,50,553,49
870,1,868,0
112,690,111,676
724,269,722,266
426,661,425,648
518,713,517,699
694,605,692,592
202,96,201,95
919,895,917,872
870,258,868,255
659,191,658,188
907,286,905,283
749,71,747,70
343,425,342,420
66,9,65,8
840,1451,838,1333
848,443,846,434
213,195,212,192
320,56,319,55
848,582,846,572
393,833,392,814
518,237,517,234
64,10,63,9
870,178,868,175
423,316,422,312
870,474,868,465
615,435,614,430
76,293,75,290
936,124,934,121
96,234,95,231
398,79,397,78
87,648,86,635
62,509,61,500
82,318,81,314
341,881,340,858
556,133,555,130
710,210,708,207
18,15,17,14
655,1176,654,1135
711,154,709,151
63,137,62,134
891,274,889,271
427,881,426,858
913,317,911,313
303,7,302,6
92,1194,91,1152
868,61,866,60
486,292,485,289
25,612,24,599
907,294,905,291
467,1059,466,1029
128,507,127,498
313,225,312,222
311,739,310,725
722,286,720,283
384,258,383,255
867,652,865,639
899,258,897,255
524,514,523,505
478,178,477,175
592,286,591,283
883,648,881,635
905,100,903,99
450,722,449,708
932,613,930,600
939,118,937,115
277,1,276,0
592,269,591,266
426,659,425,646
345,684,344,670
566,135,565,132
755,328,753,324
939,298,937,295
447,22,446,21
250,276,249,273
497,33,496,32
823,234,821,231
326,196,325,193
259,286,258,283
894,236,892,233
933,789,931,772
174,87,173,86
489,359,488,355
691,650,689,637
942,315,940,311
880,137,878,134
897,470,895,461
822,169,820,166
627,237,626,234
882,174,880,171
592,326,591,322
773,780,771,765
815,83,813,82
545,233,544,230
897,699,895,685
447,265,446,262
916,318,914,314
276,237,275,234
833,1019,831,989
690,1,688,0
703,591,701,581
848,88,846,87
481,191,480,188
624,1010,623,980
342,428,341,423
606,201,605,198
598,286,597,283
877,557,875,547
311,511,310,502
924,196,922,193
848,514,846,505
923,685,921,671
145,235,144,232
625,855,624,835
610,378,609,374
572,301,571,298
877,228,875,225
937,304,935,301
712,294,710,291
794,285,792,282
280,451,279,442
870,489,868,480
94,71,93,70
684,408,683,404
890,23,888,22
198,137,197,134
887,164,885,161
823,194,821,191
862,515,860,506
383,286,382,283
780,216,778,213
891,100,889,99
882,95,880,94
453,144,452,141
336,949,335,922
846,52,844,51
881,185,879,182
883,1065,881,1035
417,134,416,131
827,748,825,734
55,174,54,171
860,865,858,842
749,179,747,176
756,251,754,248
882,98,880,97
639,283,638,280
762,421,760,417
615,475,614,466
139,475,138,466
829,408,827,404
846,657,844,644
514,274,513,271
566,56,565,55
786,179,784,176
751,497,749,488
776,109,774,106
766,527,764,518
276,1199,275,1157
919,276,917,273
94,367,93,363
764,864,762,841
63,283,62,280
896,651,894,638
804,529,802,520
643,603,642,590
897,1028,895,998
907,88,905,87
94,1219,93,1176
500,170,499,167
938,127,936,124
758,292,756,289
874,357,872,353
666,974,665,946
807,89,805,88
809,340,807,336
932,650,930,637
660,428,659,423
883,211,881,208
916,173,914,170
625,479,624,470
848,431,846,426
560,271,559,268
880,56,878,55
828,896,826,873
896,705,894,691
722,130,720,127
886,128,884,125
756,30,754,29
804,50,802,49
312,169,311,166
144,962,143,934
184,509,183,500
788,289,786,286
611,886,610,863
894,300,892,297
399,54,398,53
851,302,849,299
651,515,650,506
456,150,455,147
828,303,826,300
936,269,934,266
632,69,631,68
848,462,846,453
829,257,827,254
868,506,866,497
435,778,434,763
932,494,930,485
543,462,542,453
312,836,311,817
773,1529,771,1388
933,87,931,86
491,408,490,404
790,241,788,238
798,736,796,722
681,750,680,736
504,214,503,211
931,316,929,312
680,7,679,6
303,290,302,287
882,227,880,224
916,1098,914,1063
560,302,559,299
851,22,849,21
880,423,878,419
48,302,47,299
262,655,261,642
813,307,811,304
936,248,934,245
846,203,844,200
468,955,467,928
450,616,449,603
654,302,653,299
913,9,911,8
937,847,935,828
835,176,833,173
292,789,291,772
894,293,892,290
668,302,667,299
601,100,600,99
815,629,813,616
798,63,796,62
87,194,86,191
521,421,520,417
563,321,562,317
295,11,294,10
749,498,747,489
10,525,9,516
462,181,461,178
864,109,862,106
916,480,914,471
721,631,719,618
890,127,888,124
870,188,868,185
764,595,762,584
468,432,467,427
64,172,63,169
830,193,828,190
926,258,924,255
916,631,914,618
908,419,906,415
883,183,881,180
796,143,794,140
749,273,747,270
833,806,831,788
286,906,285,882
664,705,663,691
777,522,775,513
610,423,609,419
936,476,934,467
894,26,892,25
901,63,899,62
541,678,540,664
663,265,662,262
823,427,821,422
846,288,844,285
893,161,891,158
864,95,862,94
864,939,862,912
680,143,679,140
938,25,936,24
943,64,941,63
819,345,817,341
276,332,275,328
768,9,766,8
796,849,794,830
389,663,388,650
456,56,455,55
716,154,714,151
864,546,862,536
937,124,935,121
484,732,483,718
463,740,462,726
823,141,821,138
344,463,343,454
715,56,713,55
497,239,496,236
749,196,747,193
680,294,679,291
840,656,838,643
689,181,687,178
423,100,422,99
796,172,794,169
870,13,868,12
328,50,327,49
891,409,889,405
880,357,878,353
773,50,771,49
531,1316,530,1253
37,226,36,223
381,520,380,511
916,715,914,701
566,168,565,165
347,237,346,234
336,1118,335,1083
749,292,747,289
907,1284,905,1229
527,23,526,22
565,207,564,204
864,993,862,963
647,82,646,81
532,761,531,747
598,748,597,734
834,15,832,14
458,276,457,273
872,405,870,401
919,307,917,304
786,208,784,205
854,153,852,150
886,1067,884,1037
125,66,124,65
902,423,900,419
551,219,550,216
214,896,213,873
601,1039,600,1009
872,974,870,946
919,367,917,363
748,421,746,417
891,1278,889,1223
312,459,311,450
450,91,449,90
863,307,861,304
297,100,296,99
851,751,849,737
615,262,614,259
892,951,890,924
806,419,804,415
30,135,29,132
686,427,684,422
863,310,861,307
841,689,839,675
657,340,656,336
489,984,488,955
778,154,776,151
804,685,802,671
883,153,881,150
535,919,534,892
253,200,252,197
216,1067,215,1037
724,329,722,325
6,533,5,524
867,1154,865,1117
694,202,692,199
845,1234,843,1190
788,322,786,318
267,68,266,67
883,523,881,514
804,429,802,424
942,258,940,255
921,222,919,219
622,578,621,568
839,127,837,124
409,134,408,131
804,79,802,78
904,402,902,398
677,455,676,446
892,195,890,192
233,462,232,453
535,132,534,129
840,190,838,187
601,65,600,64
886,721,884,707
880,210,878,207
777,273,775,270
751,596,749,585
921,1016,919,986
717,289,715,286
868,646,866,633
933,195,931,192
265,294,264,291
840,23,838,22
757,64,755,63
622,175,621,172
293,223,292,220
804,307,802,304
892,210,890,207
115,302,114,299
749,495,747,486
749,1136,747,1101
901,73,899,72
864,443,862,434
401,216,400,213
130,144,129,141
610,71,609,70
889,480,887,471
823,4,821,3
767,1121,765,1086
145,269,144,266
516,474,515,465
486,405,485,401
269,747,268,733
838,1,836,0
804,434,802,429
233,135,232,132
917,100,915,99
506,1020,505,990
902,87,900,86
661,515,660,506
716,79,714,78
596,328,595,324
650,519,649,510
830,550,828,540
624,312,623,309
276,710,275,696
487,405,486,401
406,432,405,427
933,265,931,262
840,607,838,594
709,250,707,247
349,284,348,281
629,268,628,265
558,100,557,99
899,742,897,728
851,204,849,201
362,347,361,343
406,1170,405,1129
343,258,342,255
876,174,874,171
662,268,661,265
613,530,612,521
880,97,878,96
669,515,668,506
892,516,890,507
758,79,756,78
708,281,706,278
634,547,633,537
621,276,620,273
804,328,802,324
60,423,59,419
589,304,588,301
259,168,258,165
883,88,881,87
519,895,518,872
790,268,788,265
392,316,391,312
577,1042,576,1012
804,152,802,149
712,941,710,914
175,136,174,133
312,529,311,520
624,411,623,407
916,30,914,29
535,179,534,176
889,607,887,594
569,274,568,271
406,57,405,56
710,156,708,153
711,98,709,97
933,357,931,353
643,780,642,765
916,512,914,503
758,262,756,259
533,177,532,174
932,204,930,201
846,792,844,775
595,127,594,124
406,1109,405,1074
817,876,815,853
506,447,505,438
897,28,895,27
883,61,881,60
886,176,884,173
835,509,833,500
916,192,914,189
875,963,873,935
197,50,196,49
846,785,844,769
927,95,925,94
10,153,9,150
880,410,878,406
733,20,731,19
922,83,920,82
716,740,714,726
886,733,884,719
881,22,879,21
776,23,774,22
524,221,523,218
378,265,377,262
13,60,12,59
640,92,639,91
270,242,269,239
887,121,885,118
901,436,899,431
52,277,51,274
679,42,678,41
393,941,392,914
94,584,93,574
468,218,467,215
804,239,802,236
94,737,93,723
818,245,816,242
731,190,729,187
562,483,561,474
766,484,764,475
606,215,605,212
941,15,939,14
294,872,293,849
804,72,802,71
823,1070,821,1040
882,510,880,501
931,297,929,294
393,250,392,247
779,596,777,585
848,485,846,476
825,628,823,615
831,210,829,207
380,86,379,85
766,23,764,22
210,28,209,27
896,181,894,178
197,576,196,566
934,435,932,430
303,33,302,32
796,227,794,224
412,1,411,0
932,432,930,427
673,326,672,322
727,94,725,93
406,372,405,368
798,418,796,414
592,527,591,518
756,919,754,892
429,498,428,489
599,284,598,281
671,123,670,120
829,276,827,273
796,15,794,14
363,127,362,124
58,191,57,188
601,382,600,378
851,127,849,124
883,39,881,38
326,429,325,424
889,1153,887,1116
189,489,188,480
825,930,823,903
315,475,314,466
838,945,836,918
614,235,613,232
804,2,802,1
1,207,0,204
413,276,412,273
712,40,710,39
38,451,37,442
758,199,756,196
214,209,213,206
932,495,930,486
64,919,63,892
405,792,404,775
627,245,626,242
170,300,169,297
530,607,529,594
835,28,833,27
932,1126,930,1091
804,1025,802,995
901,216,899,213
919,332,917,328
42,2,41,1
144,198,143,195
429,293,428,290
788,89,786,88
728,471,726,462
716,633,714,620
734,288,732,285
856,294,854,291
666,443,665,434
936,20,934,19
851,1143,849,1108
838,82,836,81
930,238,928,235
919,283,917,280
682,468,681,459
389,684,388,670
904,237,902,234
854,507,852,498
717,285,715,282
588,22,587,21
758,230,756,227
532,298,531,295
617,668,616,655
801,332,799,328
943,182,941,179
504,676,503,663
495,210,494,207
805,433,803,428
606,38,605,37
892,79,890,78
934,427,932,422
710,56,708,55
868,64,866,63
709,69,707,68
391,209,390,206
806,131,804,128
679,83,678,82
727,982,725,953
864,542,862,533
267,161,266,158
916,216,914,213
495,582,494,572
165,432,164,427
815,625,813,612
283,732,282,718
665,92,664,91
906,129,904,126
747,235,745,232
151,143,150,140
796,200,794,197
916,234,914,231
850,69,848,68
393,577,392,567
89,25,88,24
896,127,894,124
906,270,904,267
887,588,885,578
640,226,639,223
766,436,764,431
899,470,897,461
566,508,565,499
99,544,98,535
903,1048,901,1018
532,2,531,1
921,526,919,517
109,56,108,55
806,175,804,172
500,462,499,453
764,278,762,275
18,50,17,49
691,748,689,734
650,211,649,208
899,1101,897,1066
606,82,605,81
735,13,733,12
862,282,860,279
788,423,786,419
892,2,890,1
758,222,756,219
342,476,341,467
792,762,790,748
927,403,925,399
805,1149,803,1113
848,109,846,106
407,175,406,172
567,654,566,641
880,1496,878,1365
751,101,749,100
916,511,914,502
363,17,362,16
883,477,881,468
415,174,414,171
705,96,703,95
890,286,888,283
882,185,880,182
189,14,188,13
711,214,709,211
178,203,177,200
938,762,936,748
764,202,762,199
32,50,31,49
934,132,932,129
916,735,914,721
332,685,331,671
942,234,940,231
783,292,781,289
930,113,928,110
934,4,932,3
429,180,428,177
939,742,937,728
833,271,831,268
497,739,496,725
627,188,626,185
292,228,291,225
835,486,833,477
551,228,550,225
577,133,576,130
622,4,621,3
253,4,252,3
425,89,424,88
679,432,678,427
313,497,312,488
603,89,602,88
437,8,436,7
943,218,941,215
436,869,435,846
661,185,660,182
851,298,849,295
540,343,539,339
303,562,302,552
402,15,401,14
6,216,5,213
907,1163,905,1124
733,151,731,148
823,418,821,414
606,273,605,270
232,475,231,466
821,125,819,122
923,222,921,219
330,966,329,938
524,792,523,775
840,493,838,484
479,151,478,148
296,153,295,150
864,684,862,670
890,195,888,192
406,56,405,55
533,498,532,489
794,473,792,464
752,269,750,266
717,7,715,6
457,69,456,68
889,182,887,179
721,282,719,279
450,699,449,685
889,250,887,247
825,121,823,118
653,1,652,0
790,79,788,78
936,1008,934,978
393,684,392,670
177,98,176,97
864,805,862,787
653,100,652,99
807,132,805,129
394,546,393,536
848,405,846,401
435,249,434,246
466,195,465,192
661,228,660,225
920,310,918,307
882,203,880,200
936,1163,934,1124
846,527,844,518
567,190,566,187
932,14,930,13
633,423,632,419
873,328,871,324
668,13,667,12
20,22,19,21
654,24,653,23
927,588,925,578
486,25,485,24
786,97,784,96
807,373,805,369
851,262,849,259
871,187,869,184
327,433,326,428
815,79,813,78
545,218,544,215
897,433,895,428
640,150,639,147
254,143,253,140
903,4,901,3
655,316,654,312
932,133,930,130
514,188,513,185
593,478,592,469
640,209,639,206
796,578,794,568
707,707,705,693
633,82,632,81
825,405,823,401
128,28,127,27
428,242,427,239
697,326,695,322
345,58,344,57
825,685,823,671
592,654,591,641
623,451,622,442
747,1021,745,991
659,82,658,81
472,214,471,211
393,790,392,773
24,7,23,6
882,216,880,213
213,42,212,41
870,513,868,504
221,550,220,540
336,273,335,270
627,53,626,52
913,7,911,6
292,193,291,190
875,418,873,414
358,258,357,255
168,845,167,826
836,163,834,160
890,385,888,381
901,393,899,389
494,238,493,235
867,1065,865,1035
864,470,862,461
798,568,796,558
436,507,435,498
671,62,670,61
717,887,715,864
753,98,751,97
913,57,911,56
798,73,796,72
560,1019,559,989
896,9,894,8
312,601,311,588
870,58,868,57
56,193,55,190
847,262,845,259
711,88,709,87
840,1639,838,1434
484,121,483,118
521,195,520,192
21,408,20,404
506,521,505,512
151,124,150,121
932,519,930,510
804,647,802,634
697,324,695,320
648,435,647,430
694,661,692,648
669,357,668,353
931,459,929,450
659,611,658,598
934,492,932,483
458,116,457,113
394,168,393,165
851,690,849,676
907,462,905,453
537,482,536,473
655,507,654,498
664,95,663,94
928,165,926,162
821,484,819,475
295,143,294,140
887,257,885,254
715,249,713,246
823,238,821,235
576,471,575,462
541,83,540,82
144,411,143,407
757,227,755,224
259,928,258,901
440,258,439,255
524,6,523,5
823,631,821,618
808,340,806,336
830,174,828,171
664,306,663,303
661,164,660,161
815,686,813,672
766,429,764,424
922,181,920,178
796,71,794,70
354,714,353,700
372,234,371,231
910,56,908,55
450,603,449,590
487,210,486,207
339,654,338,641
805,428,803,423
457,423,456,419
919,313,917,310
254,241,253,238
504,454,503,445
939,255,937,252
670,96,669,95
645,185,644,182
194,136,193,133
934,13,932,12
530,237,529,234
823,58,821,57
394,118,393,115
648,228,647,225
712,142,710,139
567,507,566,498
934,414,932,410
279,1034,278,1004
230,423,229,419
645,50,644,49
279,429,278,424
581,844,580,825
848,739,846,725
815,230,813,227
737,171,735,168
130,17,129,16
943,79,941,78
474,1124,473,1089
151,301,150,298
655,191,654,188
543,82,542,81
457,47,456,46
645,653,644,640
197,802,196,785
758,362,756,358
821,471,819,462
768,127,766,124
883,56,881,55
842,752,840,738
815,613,813,600
927,1035,925,1005
753,64,751,63
805,642,803,629
393,625,392,612
810,328,808,324
862,655,860,642
382,235,381,232
848,520,846,511
796,633,794,620
879,181,877,178
880,1277,878,1222
916,581,914,571
584,228,583,225
890,501,888,492
82,603,81,590
495,662,494,649
299,503,298,494
428,245,427,242
347,627,346,614
698,195,696,192
835,591,833,581
562,1126,561,1091
804,655,802,642
896,527,894,518
881,95,879,94
660,210,659,207
902,479,900,470
881,521,879,512
94,248,93,245
575,318,574,314
634,950,633,923
83,479,82,470
747,70,745,69
746,455,744,446
868,709,866,695
883,347,881,343
828,179,826,176
608,736,607,722
221,737,220,723
453,55,452,54
825,100,823,99
856,286,854,283
943,508,941,499
853,270,851,267
705,257,703,254
903,61,901,60
854,98,852,97
897,526,895,517
762,286,760,283
59,658,58,645
606,833,605,814
932,429,930,424
939,1028,937,998
552,258,551,255
339,92,338,91
548,597,547,586
629,153,628,150
716,495,714,486
830,427,828,422
854,297,852,294
658,69,657,68
568,1137,567,1102
16,135,15,132
647,1016,646,986
916,164,914,161
825,148,823,145
617,74,616,73
296,898,295,874
779,111,777,108
627,82,626,81
876,604,874,591
774,778,772,763
870,70,868,69
30,780,29,765
64,435,63,430
743,258,741,255
867,603,865,590
233,180,232,177
696,327,694,323
1,19,0,18
38,673,37,660
765,170,763,167
853,304,851,301
667,475,666,466
896,265,894,262
690,232,688,229
716,630,714,617
371,176,370,173
608,421,607,417
506,333,505,329
746,265,744,262
154,475,153,466
763,137,761,134
458,275,457,272
936,125,934,122
913,200,911,197
716,515,714,506
159,118,158,115
928,487,926,478
927,420,925,416
62,76,61,75
271,428,270,423
363,372,362,368
548,250,547,247
244,924,243,897
535,608,534,595
763,194,761,191
855,855,853,835
534,288,533,285
2,286,1,283
842,306,840,303
407,737,406,723
666,23,665,22
343,222,342,219
840,603,838,590
790,739,788,725
786,281,784,278
873,342,871,338
95,52,94,51
472,825,471,807
459,186,458,183
892,8,890,7
901,435,899,430
258,326,257,322
577,50,576,49
716,300,714,297
878,14,876,13
56,393,55,389
899,174,897,171
378,313,377,310
276,1019,275,989
785,69,783,68
682,23,681,22
548,431,547,426
887,596,885,585
20,243,19,240
815,97,813,96
335,340,334,336
748,7,746,6
883,113,881,110
897,79,895,78
18,142,17,139
782,304,780,301
648,692,647,678
424,840,423,821
398,655,397,642
722,25,720,24
861,242,859,239
939,756,937,742
892,56,890,55
654,237,653,234
880,150,878,147
478,150,477,147
883,208,881,205
655,502,654,493
933,654,931,641
757,250,755,247
642,91,641,90
46,286,45,283
250,588,249,578
804,252,802,249
343,116,342,113
886,1010,884,980
795,191,793,188
447,211,446,208
883,96,881,95
894,32,892,31
605,508,604,499
526,181,525,178
929,195,927,192
876,527,874,518
508,228,507,225
940,692,938,678
437,249,436,246
537,494,536,485
835,132,833,129
385,240,384,237
916,767,914,753
848,238,846,235
931,685,929,671
620,432,619,427
550,15,549,14
119,727,118,713
903,198,901,195
634,410,633,406
484,14,483,13
807,144,805,141
119,172,118,169
513,435,512,430
840,503,838,494
184,480,183,471
699,270,697,267
405,181,404,178
764,222,762,219
805,1118,803,1083
823,181,821,178
851,327,849,323
825,195,823,192
586,356,585,352
407,85,406,84
919,126,917,123
897,208,895,205
622,9,621,8
394,418,393,414
943,187,941,184
38,433,37,428
846,550,844,540
916,919,914,892
846,448,844,439
694,133,692,130
81,79,80,78
542,432,541,427
158,83,157,82
279,27,278,26
372,273,371,270
888,631,886,618
794,224,792,221
394,403,393,399
694,530,692,521
321,659,320,646
14,382,13,378
416,345,415,341
942,528,940,519
119,287,118,284
416,173,415,170
911,134,909,131
850,659,848,646
829,86,827,85
523,202,522,199
125,289,124,286
942,659,940,646
763,12,761,11
406,9,405,8
506,641,505,628
886,9,884,8
588,697,587,683
892,357,890,353
823,174,821,171
901,194,899,191
747,199,745,196
600,1004,599,974
595,1010,594,980
864,651,862,638
870,793,868,776
807,428,805,423
671,11,670,10
864,28,862,27
854,258,852,255
907,117,905,114
833,526,831,517
184,676,183,663
589,751,588,737
846,425,844,420
936,286,934,283
892,465,890,456
59,608,58,595
661,86,660,85
450,61,449,60
496,68,495,67
299,211,298,208
201,697,200,683
869,275,867,272
887,109,885,106
731,694,729,680
846,200,844,197
58,56,57,55
741,732,739,718
389,418,388,414
682,752,681,738
342,9,341,8
932,654,930,641
546,219,545,216
807,422,805,418
569,118,568,115
932,479,930,470
303,419,302,415
917,756,915,742
350,190,349,187
830,173,828,170
397,484,396,475
442,92,441,91
749,22,747,21
734,483,732,474
565,86,564,85
710,179,708,176
701,326,699,322
864,203,862,200
892,136,890,133
414,11,413,10
514,100,513,99
727,186,725,183
392,11,391,10
922,455,920,446
476,433,475,428
664,414,663,410
145,234,144,231
903,655,901,642
846,489,844,480
883,504,881,495
398,633,397,620
486,50,485,49
28,529,27,520
340,969,339,941
934,661,932,648
517,1177,516,1136
328,316,327,312
381,268,380,265
484,87,483,86
766,663,764,650
634,744,633,730
878,921,876,894
551,520,550,511
870,286,868,283
892,663,890,650
862,472,860,463
403,476,402,467
704,432,702,427
479,470,478,461
231,15,230,14
782,313,780,310
806,29,804,28
177,156,176,153
563,301,562,298
59,73,58,72
416,620,415,607
833,200,831,197
856,307,854,304
450,11,449,10
922,433,920,428
919,129,917,126
882,208,880,205
173,258,172,255
234,615,233,602
862,81,860,80
869,237,867,234
524,528,523,519
18,187,17,184
842,324,840,320
915,347,913,343
890,357,888,353
429,357,428,353
934,755,932,741
848,973,846,945
875,187,873,184
815,114,813,111
159,1012,158,982
466,260,465,257
798,432,796,427
861,292,859,289
343,466,342,457
734,485,732,476
592,182,591,179
472,402,471,398
886,33,884,32
474,431,473,426
789,150,787,147
878,285,876,282
876,511,874,502
545,1028,544,998
823,426,821,421
838,60,836,59
881,756,879,742
815,521,813,512
659,517,658,508
825,823,823,805
882,429,880,424
734,202,732,199
392,269,391,266
897,974,895,946
903,188,901,185
645,182,644,179
708,405,706,401
885,117,883,114
749,328,747,324
648,186,647,183
671,66,670,65
886,100,884,99
796,31,794,30
854,269,852,266
606,1,605,0
452,825,451,807
851,333,849,329
435,288,434,285
894,7,892,6
731,655,729,642
913,19,911,18
505,121,504,118
887,559,885,549
881,23,879,22
542,435,541,430
875,213,873,210
936,272,934,269
887,7,885,6
786,210,784,207
934,254,932,251
292,331,291,327
152,568,151,558
608,268,607,265
758,236,756,233
834,276,832,273
365,319,364,315
753,313,751,310
546,109,545,106
691,182,689,179
887,118,885,115
886,168,884,165
308,480,307,471
848,186,846,183
734,605,732,592
883,1656,881,1442
592,24,591,23
710,64,708,63
717,628,715,615
102,174,101,171
534,985,533,956
880,281,878,278
500,358,499,354
887,151,885,148
896,284,894,281
125,95,124,94
486,100,485,99
937,236,935,233
588,928,587,901
840,639,838,626
677,117,676,114
826,586,824,576
409,1050,408,1020
862,767,860,753
899,161,897,158
90,137,89,134
773,235,771,232
504,9,503,8
892,576,890,566
823,202,821,199
854,271,852,268
938,343,936,339
932,708,930,694
464,479,463,470
279,630,278,617
592,180,591,177
844,2,842,1
370,57,369,56
870,64,868,63
659,73,658,72
